fq_name,class,decorator,function,unknown,total
AppServer.google.appengine.api.search.search_service_pb.FacetRequestParam.clear_range,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FacetRequestParam.clear_value_constraint,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FacetRequestParam.clear_value_limit,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FacetRequestParam.set_value_limit,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FacetResult._BuildTagLookupTable,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FacetResult.__init__,1,0,0,0,1
AppServer.google.appengine.api.search.search_service_pb.FacetResult.add_value,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FacetResult.clear_name,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FacetResult.clear_value,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FacetResult.set_name,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FacetResultValue._BuildTagLookupTable,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FacetResultValue.__init__,1,0,0,0,1
AppServer.google.appengine.api.search.search_service_pb.FacetResultValue.clear_count,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FacetResultValue.clear_name,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FacetResultValue.clear_refinement,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FacetResultValue.mutable_refinement,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FacetResultValue.set_count,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FacetResultValue.set_name,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FieldSpec.ByteSize,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FieldSpec.ByteSizePartial,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FieldSpec.Clear,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FieldSpec.IsInitialized,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FieldSpec.OutputPartial,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FieldSpec.OutputUnchecked,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FieldSpec._BuildTagLookupTable,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FieldSpec.__init__,1,0,0,0,1
AppServer.google.appengine.api.search.search_service_pb.FieldSpec.__str__,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FieldSpec.add_expression,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FieldSpec.add_name,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FieldSpec.clear_expression,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FieldSpec.clear_name,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FieldSpec_Expression.__init__,1,0,0,0,1
AppServer.google.appengine.api.search.search_service_pb.FieldSpec_Expression.clear_expression,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FieldSpec_Expression.clear_name,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FieldSpec_Expression.set_expression,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.FieldSpec_Expression.set_name,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentParams.ByteSize,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentParams.ByteSizePartial,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentParams.Clear,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentParams.IsInitialized,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentParams.OutputPartial,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentParams.OutputUnchecked,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentParams._BuildTagLookupTable,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentParams.__init__,1,0,0,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentParams.__str__,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentParams.add_document,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentParams.clear_document,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentParams.clear_freshness,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentParams.clear_index_spec,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentParams.mutable_index_spec,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentParams.set_freshness,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentRequest._BuildTagLookupTable,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentRequest.clear_app_id,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentRequest.clear_params,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentRequest.mutable_params,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentRequest.set_app_id,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentResponse._BuildTagLookupTable,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentResponse.add_doc_id,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentResponse.add_status,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentResponse.clear_doc_id,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexDocumentResponse.clear_status,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexMetadata._BuildTagLookupTable,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexMetadata.__init__,1,0,0,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexMetadata.add_field,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexMetadata.clear_field,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexMetadata.clear_index_spec,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexMetadata.mutable_index_spec,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.ByteSize,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.ByteSizePartial,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.Clear,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.IsInitialized,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.OutputPartial,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.OutputUnchecked,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec._BuildTagLookupTable,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.__init__,1,0,0,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.__str__,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.clear_consistency,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.clear_mode,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.clear_name,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.clear_namespace,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.clear_source,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.clear_version,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.set_consistency,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.set_mode,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.set_name,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.set_namespace,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.set_source,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.IndexSpec.set_version,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams.ByteSize,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams.ByteSizePartial,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams.Clear,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams.IsInitialized,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams.OutputPartial,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams.OutputUnchecked,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams._BuildTagLookupTable,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams.__init__,1,0,0,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams.__str__,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams.clear_include_start_doc,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams.clear_index_spec,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams.clear_keys_only,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams.clear_limit,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams.clear_start_doc_id,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams.mutable_index_spec,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams.set_include_start_doc,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams.set_keys_only,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams.set_limit,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsParams.set_start_doc_id,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsRequest._BuildTagLookupTable,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsRequest.clear_app_id,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsRequest.clear_params,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsRequest.mutable_params,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsRequest.set_app_id,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsResponse._BuildTagLookupTable,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsResponse.add_document,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsResponse.clear_document,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsResponse.clear_status,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListDocumentsResponse.mutable_status,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.ByteSize,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.ByteSizePartial,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.Clear,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.IsInitialized,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.OutputPartial,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.OutputUnchecked,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams._BuildTagLookupTable,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.__init__,1,0,0,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.__str__,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.clear_fetch_schema,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.clear_include_start_index,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.clear_index_name_prefix,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.clear_limit,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.clear_namespace,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.clear_offset,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.clear_source,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.clear_start_index_name,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.set_fetch_schema,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.set_include_start_index,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.set_index_name_prefix,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.set_limit,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.set_namespace,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.set_offset,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.set_source,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesParams.set_start_index_name,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesRequest._BuildTagLookupTable,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesRequest.clear_app_id,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesRequest.clear_params,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesRequest.mutable_params,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesRequest.set_app_id,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesResponse._BuildTagLookupTable,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesResponse.add_index_metadata,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesResponse.clear_index_metadata,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesResponse.clear_status,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ListIndexesResponse.mutable_status,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.RequestStatus.ByteSize,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.RequestStatus.ByteSizePartial,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.RequestStatus.Clear,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.RequestStatus.IsInitialized,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.RequestStatus.OutputPartial,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.RequestStatus.OutputUnchecked,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.RequestStatus._BuildTagLookupTable,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.RequestStatus.__init__,1,0,0,0,1
AppServer.google.appengine.api.search.search_service_pb.RequestStatus.__str__,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.RequestStatus.clear_code,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.RequestStatus.clear_error_detail,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.RequestStatus.set_code,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.RequestStatus.set_error_detail,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ScorerSpec.ByteSize,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ScorerSpec.ByteSizePartial,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ScorerSpec.Clear,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ScorerSpec.IsInitialized,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ScorerSpec.OutputPartial,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ScorerSpec.OutputUnchecked,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ScorerSpec._BuildTagLookupTable,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ScorerSpec.__init__,1,0,0,0,1
AppServer.google.appengine.api.search.search_service_pb.ScorerSpec.__str__,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ScorerSpec.clear_limit,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ScorerSpec.clear_match_scorer_parameters,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ScorerSpec.clear_scorer,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ScorerSpec.set_limit,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ScorerSpec.set_match_scorer_parameters,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.ScorerSpec.set_scorer,0,0,1,0,1
AppServer.google.appengine.api.search.search_service_pb.SearchParams.ByteSize,0,0,1,0,1
